8946	56	0.000000
6225	0	0.000000
6225	8	0.000000
6225	56	1672.300000
6538	0	0.000000
6538	8	0.000000
6538	56	0.000000
1800	0	0.000000
1800	8	0.000000
1800	56	0.000000
4260	0	0.000000
4260	8	0.000000
4260	56	0.000000
6407	0	0.000000
6407	8	0.000000
6407	56	0.000000
8147	0	8759.950000
8147	8	0.000000
8147	56	0.000000
2888	0	9079.050000
2888	8	9227.100000
2888	56	9189.400000
5960	0	0.000000
5960	8	0.000000
5960	56	0.000000
5100	0	0.000000
5100	8	1.250000
5100	56	3.000000
6185	0	3691.150000
6185	8	0.000000
6185	56	0.000000
4101	0	5.100000
4101	8	0.000000
4101	56	0.000000
3122	0	1380.050000
3122	8	0.000000
3122	56	0.000000
3259	0	0.000000
3259	8	0.000000
3259	56	0.000000
6234	0	0.000000
6234	8	0.000000
6234	56	0.000000
5376	0	5548.350000
5376	8	0.000000
5376	56	436.200000
2668	0	0.000000
2668	8	0.000000
2668	56	0.000000
2215	0	1.400000
2215	8	0.000000
2215	56	0.000000
9226	0	9228.850000
9226	8	8313.750000
9226	56	3672.800000
2995	0	0.000000
2995	8	0.000000
2995	56	9195.250000
1691	0	0.000000
1691	8	5078.250000
1691	56	3692.650000
8408	0	0.000000
8408	8	0.000000
8408	56	8.350000
3051	0	0.000000
3051	8	0.000000
3051	56	0.000000
1174	0	0.000000
1174	8	0.000000
1174	56	0.000000
847	0	0.000000
847	8	0.000000
847	56	0.000000
9310	0	927.800000
9310	8	0.000000
9310	56	0.000000
7628	0	0.000000
7628	8	0.000000
7628	56	0.000000
210	0	7354.100000
210	8	0.000000
210	56	9263.150000
1407	0	487.700000
1407	8	1416.000000
1407	56	0.000000
9384	0	0.000000
9384	8	0.000000
9384	56	0.000000
7727	0	0.000000
7727	8	0.000000
7727	56	0.000000
9458	0	0.000000
9458	8	0.000000
9458	56	0.000000
5770	0	0.000000
5770	8	0.000000
5770	56	0.000000
9894	0	0.000000
9894	8	0.000000
9894	56	0.000000
7751	0	0.000000
7751	8	0.000000
7751	56	8778.350000
9679	0	0.000000
9679	8	0.000000
9679	56	0.000000
tot:
0	6325.092187
8	5267.784375
56	5508.471875
